idx,x,y,z
172,0.19048819,-0.68817,1.6159074
173,0.43078694,-0.669258,1.8090999
174,0.19026896,-0.6871043,1.614949
175,0.4304576,-0.66894,1.8094282
176,0.19088353,-0.68740547,1.6134322
177,0.43029922,-0.66758996,1.809912
178,0.19074887,-0.68838423,1.613762
179,0.43084377,-0.66739786,1.8103765
180,0.19056073,-0.6911544,1.6130532
181,0.43141425,-0.6683901,1.811054
182,0.19134384,-0.69289386,1.6117467
183,0.43161947,-0.66758734,1.8107269
184,0.19218516,-0.69399464,1.6100984
185,0.43148053,-0.6675408,1.8107753
186,0.19288924,-0.6946703,1.6059391
187,0.43178725,-0.66861486,1.8109387
188,0.1940088,-0.6935164,1.6022444
189,0.43258026,-0.67022765,1.8099719
190,0.19462427,-0.69170535,1.5993689
191,0.43306625,-0.67135096,1.8085517
192,0.43229258,-0.6742876,1.8083378
193,0.43013668,-0.6707685,1.8095392
194,0.42999703,-0.67068917,1.8105757
195,-0.058460444,-0.6008472,2.0682318
196,-0.0511002,-0.60491455,2.0717912
197,-0.0529673,-0.6060873,2.0798943
198,-0.20142251,-0.46664524,2.681089
199,-0.70707446,-0.4114857,2.8816087
200,-0.7090765,-0.40565616,2.8868594
201,-0.7155695,-0.40059954,2.8995168
202,-0.7139257,-0.39955252,2.8986437
203,-0.51245177,-0.35556406,3.1806073
204,-0.71159565,-0.39661473,2.898426
205,-0.5096535,-0.35847992,3.176522
206,-0.70945925,-0.39361313,2.900122
207,-0.5103693,-0.3643208,3.1749263
208,-0.51264584,-0.36330038,3.1760569
209,-0.5139216,-0.36102304,3.1790097
210,-0.5148712,-0.36314064,3.1822681
211,-0.5151339,-0.36394516,3.1828403
212,-0.77289295,-0.36045197,3.0669513
213,-0.51648295,-0.36281338,3.1830952
214,-0.7702207,-0.36376658,3.0669112
215,-0.51745653,-0.36302572,3.1825318
216,-0.7676862,-0.3670485,3.0653386
217,-0.5188742,-0.3642336,3.1834776
218,-0.77040946,-0.36640412,3.0653605
219,-0.5224267,-0.36334258,3.1872911
220,-0.77479184,-0.36781383,3.0643911
221,-0.77827084,-0.3666368,3.0606194
222,-0.7790747,-0.36713278,3.058683
223,-0.780426,-0.36863038,3.0593328
224,-0.6070738,-0.3325072,3.2986305
225,-0.7815568,-0.3629798,3.058718
226,-0.6054653,-0.3341314,3.2961059
227,-0.78208315,-0.35696137,3.0605278
228,-0.60326415,-0.33644855,3.2968433
229,-0.78246737,-0.35855657,3.0612087
230,-0.60217756,-0.3362932,3.2983856
231,-0.6011495,-0.33683723,3.297638
232,-0.6024865,-0.33588666,3.2972603
233,-0.60265803,-0.33758095,3.2962368
234,-0.6004766,-0.3409703,3.2941399
235,-0.6002293,-0.34171396,3.2928622
236,-0.59967256,-0.34639126,3.2921119
237,-0.6823306,-0.4433572,2.7252128
238,-0.6830746,-0.44398734,2.7296546
239,-0.68336874,-0.44316065,2.7333174
240,-0.68142176,-0.44265828,2.7288392
241,-0.6823423,-0.44391304,2.7194722
242,-0.3315053,-0.5696618,2.2158322
243,-0.33064175,-0.5657192,2.213298
244,-0.32293683,-0.7295083,1.4892415
