idx,x,y,z
56,0.3530809,-0.66136456,3.288557
57,-0.257854,-0.7243489,2.6787217
58,-0.25624928,-0.71841025,2.6801357
59,-0.18982527,-0.7849077,2.2844214
60,-0.19303589,-0.7834195,2.2819586
61,-0.19920094,-0.7818487,2.2821164
62,-0.82756317,-0.786113,2.2024505
63,-0.82918346,-0.784231,2.2028904
64,-0.8326157,-0.7845565,2.2004623
65,-0.83464247,-0.7855374,2.1977665
66,-0.83855224,-0.787439,2.1936467
67,-0.4876266,-0.78473294,2.1955404
68,-0.48165366,-0.784701,2.196279
69,-0.479204,-0.78576565,2.1965492
70,-0.9123445,-0.7807975,2.1623237
71,-0.47994545,-0.78537154,2.1960633
72,-0.9108,-0.7828323,2.1655762
73,-0.48404762,-0.7836251,2.1973252
74,-0.9086201,-0.7823218,2.1708117
75,-0.4875099,-0.78248006,2.1984947
76,-0.9087042,-0.78090835,2.1710448
77,-0.48765242,-0.78260076,2.1993656
78,-0.9090476,-0.78108543,2.1707153
79,-0.48360592,-0.7792474,2.203054
80,-0.90924346,-0.78171843,2.1703649
81,-0.91107607,-0.78315014,2.1699796
82,-0.9087509,-0.783788,2.1646156
83,-0.116389826,-0.761765,2.2717896
84,-0.24538329,-0.7566171,2.372926
85,0.558935,-0.72293174,2.419973
86,0.42399257,-0.7194573,2.3232718
87,0.42577264,-0.7156767,2.3178682
88,0.6808399,-0.6953221,2.3262932
89,0.6788912,-0.6957265,2.3252919
90,0.6804864,-0.69504213,2.326242
91,0.681857,-0.69158936,2.326554
92,0.6822197,-0.69352496,2.3283045
93,0.95034915,-0.61774725,2.2406313
94,0.68235296,-0.69183815,2.3285336
95,0.6831214,-0.6908161,2.3292196
96,0.9458684,-0.6159258,2.2444396
97,0.68443036,-0.689296,2.3290505
98,0.9432663,-0.6125301,2.2445757
99,0.68531734,-0.69104475,2.329163
100,0.6865336,-0.6872,2.3290706
101,0.941581,-0.61344445,2.2495968
102,0.68666166,-0.68673134,2.3295176
103,0.6858515,-0.68699354,2.3296554
104,0.685266,-0.68763137,2.3301897
105,0.6850935,-0.6900723,2.3300905
106,0.6849736,-0.6901949,2.3293574
107,0.68421483,-0.6907336,2.328533
108,0.6822317,-0.6924231,2.3277073
109,0.68026006,-0.69542575,2.3279238
110,0.6783309,-0.6941536,2.3259544
111,0.6803769,-0.6932947,2.3247743
112,0.68526465,-0.6910107,2.3249812
113,1.0306385,-0.57955384,2.1953437
114,1.0167291,-0.57911086,2.1922615
115,0.681161,-0.70510256,2.3301697
116,0.6801402,-0.70171857,2.326094
117,0.6763526,-0.69999844,2.3224845
118,0.67557895,-0.69949627,2.323257
119,0.6775556,-0.69775283,2.3260462
120,0.6787568,-0.6966771,2.3266084
121,0.8424327,-0.605116,2.2312846
122,0.6800337,-0.6948897,2.3262048
123,0.8434448,-0.60254836,2.2338476
124,0.68262994,-0.6931002,2.3257744
125,0.8441643,-0.600836,2.2388322
126,0.6841385,-0.6920178,2.3254213
127,0.8438622,-0.59959495,2.2413793
128,0.68457055,-0.69211257,2.324302
129,0.8430096,-0.59881324,2.2424746
130,0.68528134,-0.6921944,2.323747
131,0.8431995,-0.60017866,2.2413929
132,0.68584394,-0.6914793,2.3232434
133,0.84468985,-0.59879816,2.2408755
134,0.6847639,-0.69248664,2.3221521
135,0.8456042,-0.59912103,2.241262
136,0.6838316,-0.69279754,2.3222353
137,0.8446424,-0.5999105,2.2427335
138,0.68370676,-0.69135123,2.322995
139,0.84334314,-0.60041404,2.2447124
140,0.68373334,-0.69027406,2.3236265
141,0.84242505,-0.59945494,2.2458758
142,0.68187857,-0.68796015,2.3257494
143,0.84095716,-0.59691954,2.248635
144,0.8339336,-0.59984136,2.2680728
145,0.83301294,-0.59536815,2.2720973
146,0.8325584,-0.5895229,2.2773721
147,0.50862616,-0.67422915,2.5357456
148,0.50907344,-0.6743704,2.5309112
149,0.5120215,-0.67162335,2.531972
150,0.5125882,-0.6665683,2.535845
151,0.5106281,-0.6617599,2.5408876
152,0.5094436,-0.6597618,2.5442955
153,0.6761539,-0.6801988,2.5107212
154,0.50934273,-0.65948975,2.5460792
155,0.68261445,-0.6826164,2.505724
