idx,x,y,z
93,-0.086315036,-0.6044544,2.9448762
94,0.10409378,-0.5437836,3.1377614
95,-0.086661816,-0.605833,2.9441965
96,0.10209234,-0.5491774,3.1381254
97,-0.086170346,-0.60505813,2.94274
98,0.10363008,-0.5522545,3.136833
99,-0.085665554,-0.603231,2.9415808
100,0.104650766,-0.55078554,3.1358433
101,-0.08558127,-0.60093844,2.9415002
102,0.105361566,-0.5463505,3.1359062
103,-0.086193815,-0.6004969,2.9421735
104,0.105784826,-0.5455233,3.1328893
105,-0.08612244,-0.59968513,2.9445887
106,0.10498707,-0.5425693,3.1324449
107,-0.08582653,-0.5997372,2.9465835
108,0.10688881,-0.543303,3.132835
109,-0.08267073,-0.6031913,2.948448
110,0.10714029,-0.54430425,3.1340044
111,-0.081260264,-0.60615605,2.9490027
112,0.10618022,-0.5478246,3.1363466
113,-0.08155469,-0.60770845,2.9471765
114,0.10434869,-0.54838896,3.1378002
115,-0.08189812,-0.6061114,2.9435422
116,-0.08222529,-0.6049409,2.9395998
117,0.1083902,-0.5489026,3.1337824
118,-0.08185335,-0.60453904,2.936956
119,0.11243464,-0.5488598,3.129953
120,-0.080214515,-0.6039676,2.9324102
121,0.115382835,-0.54594874,3.12686
122,0.11752994,-0.54313034,3.1264064
123,0.11639251,-0.54025006,3.1273212
124,0.11512423,-0.54010093,3.1258006
125,0.11166845,-0.54237944,3.1273944
126,0.10917686,-0.5446942,3.1309476
127,-0.3021767,-0.756294,2.5245457
128,-0.37895817,-0.68898064,2.7445376
129,-0.37976176,-0.6873932,2.7439032
130,-0.3823675,-0.6846996,2.745246
131,-0.3838029,-0.68244034,2.7460055
132,-0.37048212,-0.67419434,2.7467263
133,0.33987838,-0.5882179,2.6579857
134,0.35243028,-0.6266323,2.637471
135,0.14476316,-0.6334487,2.8799548
136,0.14571686,-0.63394034,2.8796852
137,0.14697857,-0.63872737,2.8774319
138,0.14464423,-0.63029206,2.870727
139,0.1441755,-0.62397754,2.870275
140,0.14436306,-0.61606556,2.8745666
141,0.25518063,-0.48102468,3.3642845
142,0.2534461,-0.47981435,3.3728876
